comfort,mental_health_pre,mental_health_since,wellbeing_since,gender,age,partner,species,loneliness_pre,loneliness_since
45,20,20,23,female,18_24,living_partner,dog,4,4
48,20,17,20,male,25_34,living_partner,cat,4,7
42,21,19,19,male,35_44,living_partner,cat,3,3
48,19,19,16,female,55_64,living_partner,dog,3,3
45,22,21,16,male,45_54,living_partner,dog,3,4
47,17,18,19,male,35_44,living_partner,dog,3,4
48,17,18,14,male,35_44,living_partner,dog,3,3
33,21,21,12,male,45_54,living_partner,dog,4,4
38,17,18,23,female,25_34,living_partner,small,3,6
42,24,21,15,male,45_54,not_living_partner,dog,3,3
36,20,20,11,male,55_64,living_partner,dog,3,3
48,23,21,18,male,65_70,living_partner,dog,3,5
44,22,20,24,female,65_70,not_living_partner,dog,3,9
41,16,19,21,female,18_24,not_living_partner,dog,6,7
41,19,22,22,female,70_over,not_living_partner,dog,6,9
48,23,23,18,female,65_70,not_living_partner,dog,4,9
48,22,21,14,male,65_70,living_partner,dog,3,4
36,20,21,10,male,70_over,living_partner,dog,3,3
12,26,26,22,male,65_70,not_living_partner,dog,6,6
46,20,21,17,male,55_64,living_partner,dog,3,6
46,18,18,14,male,25_34,not_living_partner,dog,8,4
36,22,22,8,male,55_64,not_living_partner,dog,3,3
48,21,17,23,male,18_24,living_partner,small,4,7
40,17,16,30,male,18_24,not_living_partner,other,7,5
47,22,22,13,male,55_64,living_partner,dog,3,3
40,18,20,21,male,25_34,living_partner,dog,3,3
42,22,21,20,male,45_54,living_partner,dog,3,3
48,18,19,11,male,55_64,living_partner,dog,3,3
45,22,22,13,male,70_over,living_partner,dog,5,3
45,21,20,23,female,45_54,not_living_partner,cat,5,5
48,17,20,18,male,25_34,not_living_partner,dog,9,8
44,20,21,13,male,45_54,living_partner,dog,3,3
48,19,19,22,female,45_54,not_living_partner,cat,7,9
45,17,22,15,female,45_54,not_living_partner,dog,6,6
40,21,20,24,female,55_64,not_living_partner,cat,6,8
12,21,23,15,female,55_64,living_partner,dog,6,5
48,16,16,12,female,55_64,not_living_partner,cat,9,9
45,20,19,23,female,18_24,not_living_partner,cat,6,9
48,13,13,28,female,35_44,not_living_partner,dog,9,9
46,21,21,21,female,45_54,living_partner,dog,3,4
42,15,16,26,male,18_24,not_living_partner,cat,8,9
41,17,19,18,male,55_64,living_partner,dog,3,3
48,22,21,19,male,55_64,living_partner,dog,9,8
48,20,19,20,male,55_64,living_partner,cat,3,6
48,17,18,26,female,35_44,not_living_partner,dog,9,9
36,22,20,21,male,45_54,living_partner,dog,6,6
48,19,17,18,male,25_34,living_partner,dog,3,4
47,22,22,21,male,65_70,not_living_partner,dog,4,8
44,21,22,13,male,55_64,not_living_partner,cat,3,3
48,16,16,23,male,18_24,not_living_partner,dog,7,8
42,20,20,10,male,65_70,living_partner,dog,3,4
48,20,21,11,male,25_34,living_partner,dog,6,5
43,16,16,31,another,18_24,not_living_partner,dog,7,4
48,22,19,25,female,70_over,not_living_partner,dog,3,9
44,19,18,19,male,55_64,not_living_partner,cat,4,5
48,20,18,24,male,45_54,not_living_partner,dog,9,9
48,20,20,16,male,55_64,living_partner,dog,4,4
48,21,18,18,male,55_64,living_partner,dog,3,4
41,15,16,26,male,25_34,not_living_partner,dog,6,8
42,24,25,14,male,70_over,not_living_partner,dog,3,3
47,22,20,14,male,55_64,living_partner,dog,3,3
48,15,20,28,male,18_24,not_living_partner,cat,7,6
44,18,22,19,male,55_64,living_partner,dog,3,5
48,19,21,21,male,45_54,living_partner,dog,3,3
41,22,22,19,male,65_70,living_partner,dog,3,5
39,25,24,15,male,70_over,living_partner,dog,4,4
41,21,21,12,male,45_54,living_partner,dog,3,3
47,18,19,13,male,55_64,not_living_partner,cat,6,6
40,14,19,17,male,65_70,living_partner,dog,3,4
46,22,22,11,female,55_64,living_partner,dog,4,4
48,21,21,18,male,70_over,living_partner,dog,3,3
37,19,21,22,female,45_54,living_partner,cat,3,3
39,20,18,20,female,35_44,living_partner,cat,6,5
48,19,20,18,female,45_54,living_partner,dog,4,6
12,20,20,13,male,55_64,living_partner,dog,3,5
48,21,19,24,female,45_54,living_partner,dog,3,6
14,23,23,13,male,65_70,living_partner,dog,3,3
48,18,19,24,male,25_34,living_partner,dog,7,4
34,22,22,16,female,70_over,living_partner,dog,3,3
46,19,19,15,male,45_54,living_partner,cat,4,4
43,23,22,18,male,45_54,living_partner,dog,3,4
48,21,14,23,male,25_34,living_partner,dog,4,6
47,21,19,22,male,25_34,not_living_partner,cat,8,8
46,19,15,20,male,18_24,not_living_partner,dog,4,9
45,20,18,18,male,35_44,living_partner,dog,3,3
37,20,20,10,male,45_54,living_partner,dog,3,3
41,22,22,19,male,45_54,not_living_partner,dog,9,8
38,20,19,17,male,45_54,living_partner,dog,3,3
39,23,23,15,male,55_64,living_partner,dog,4,4
48,20,21,15,male,35_44,living_partner,cat,6,3
45,23,23,17,male,25_34,living_partner,dog,6,6
48,22,22,8,male,55_64,living_partner,dog,3,3
12,20,20,18,female,35_44,living_partner,dog,4,6
37,19,20,12,male,35_44,living_partner,dog,3,3
48,20,19,17,female,18_24,living_partner,dog,6,5
47,20,20,7,male,65_70,living_partner,dog,3,3
47,18,20,30,male,35_44,living_partner,dog,3,7
46,21,22,19,male,55_64,living_partner,dog,5,5
40,20,19,20,male,65_70,not_living_partner,dog,3,3
41,21,22,17,male,65_70,not_living_partner,dog,4,4
37,19,15,28,male,55_64,living_partner,dog,6,6
46,23,26,21,male,65_70,living_partner,dog,3,4
44,21,23,20,male,45_54,not_living_partner,dog,7,8
48,22,21,24,male,25_34,living_partner,cat,6,5
48,19,21,24,male,45_54,not_living_partner,dog,6,8
48,20,17,24,female,25_34,living_partner,dog,6,3
48,23,18,24,male,45_54,living_partner,cat,3,3
43,20,21,25,female,55_64,living_partner,dog,6,4
43,20,21,22,male,55_64,not_living_partner,dog,6,7
41,17,18,14,male,18_24,living_partner,cat,7,8
48,15,15,27,male,45_54,not_living_partner,dog,9,9
40,21,19,17,male,45_54,living_partner,dog,3,3
48,23,23,18,female,70_over,not_living_partner,dog,6,8
43,19,20,11,female,35_44,living_partner,dog,4,3
48,19,16,17,female,25_34,living_partner,cat,7,3
44,20,18,21,female,55_64,not_living_partner,cat,3,5
45,20,22,22,female,45_54,living_partner,cat,3,4
47,22,23,21,male,55_64,living_partner,dog,4,4
48,16,14,17,female,25_34,not_living_partner,dog,3,3
48,19,22,14,female,35_44,living_partner,dog,4,3
40,20,22,20,male,55_64,living_partner,dog,3,3
48,26,24,19,female,45_54,not_living_partner,cat,4,5
48,19,17,20,female,35_44,not_living_partner,dog,6,8
47,21,20,19,female,25_34,not_living_partner,dog,6,7
46,23,21,17,male,55_64,living_partner,dog,6,6
46,22,22,14,female,55_64,not_living_partner,cat,6,6
48,20,20,11,male,65_70,living_partner,dog,3,3
36,21,20,14,female,65_70,not_living_partner,cat,3,3
36,20,20,12,female,25_34,living_partner,cat,3,3
45,20,21,14,female,25_34,living_partner,cat,3,4
48,22,21,20,male,45_54,living_partner,cat,7,6
36,24,24,21,female,35_44,living_partner,dog,3,3
48,21,20,18,female,45_54,not_living_partner,dog,6,6
47,18,19,23,male,18_24,not_living_partner,dog,6,9
44,21,19,20,female,55_64,not_living_partner,dog,5,9
38,15,18,28,male,35_44,living_partner,dog,9,8
34,19,21,17,male,55_64,living_partner,dog,3,3
46,24,19,18,male,35_44,not_living_partner,dog,3,5
32,20,20,16,female,55_64,living_partner,cat,9,9
39,22,20,10,male,65_70,living_partner,dog,5,6
45,24,18,18,male,55_64,not_living_partner,dog,6,5
47,19,20,19,female,35_44,not_living_partner,cat,9,5
34,25,21,16,female,55_64,not_living_partner,cat,3,3
44,20,19,14,male,18_24,not_living_partner,cat,6,6
48,20,20,12,male,55_64,not_living_partner,dog,6,6
44,24,22,11,male,55_64,living_partner,dog,3,3
44,18,19,20,female,65_70,not_living_partner,dog,3,5
46,21,22,19,male,55_64,living_partner,dog,4,5
41,20,19,23,female,55_64,living_partner,dog,7,5
48,21,20,12,male,55_64,living_partner,cat,3,5
48,18,19,19,female,65_70,not_living_partner,dog,7,9
48,21,20,21,male,35_44,living_partner,cat,6,6
44,21,23,19,male,35_44,not_living_partner,dog,5,6
43,22,22,10,male,65_70,living_partner,cat,3,3
48,22,19,14,male,65_70,living_partner,dog,3,4
47,18,18,17,female,25_34,living_partner,dog,5,5
41,19,20,17,male,45_54,not_living_partner,cat,5,4
48,21,20,13,male,55_64,living_partner,dog,3,7
44,17,16,22,female,35_44,living_partner,dog,6,6
41,20,21,8,female,65_70,living_partner,dog,3,3
44,21,22,15,male,18_24,not_living_partner,dog,6,4
45,16,18,22,male,55_64,not_living_partner,dog,8,4
47,18,8,17,female,35_44,not_living_partner,dog,3,4
47,21,19,23,another,35_44,not_living_partner,small,7,5
43,18,20,19,male,45_54,living_partner,dog,5,3
47,19,20,12,male,65_70,living_partner,dog,3,3
47,22,23,21,female,55_64,not_living_partner,small,6,7
41,13,16,14,male,25_34,living_partner,dog,3,3
40,16,17,22,female,18_24,not_living_partner,dog,6,6
45,18,18,21,male,45_54,living_partner,dog,5,5
44,22,20,26,female,35_44,living_partner,dog,3,4
40,17,19,24,male,55_64,living_partner,dog,7,5
47,23,20,21,female,55_64,not_living_partner,dog,4,5
37,21,21,21,female,45_54,not_living_partner,cat,6,6
43,18,25,24,male,70_over,not_living_partner,dog,6,9
47,19,21,18,male,55_64,living_partner,dog,6,5
45,20,20,23,female,35_44,living_partner,dog,4,9
48,20,21,24,female,25_34,living_partner,dog,4,5
48,23,23,26,female,70_over,living_partner,dog,6,3
48,19,19,22,female,35_44,living_partner,dog,9,3
47,17,20,25,male,55_64,not_living_partner,dog,6,6
37,22,22,19,female,35_44,living_partner,dog,3,4
40,21,20,23,male,70_over,living_partner,dog,7,7
48,19,21,18,female,35_44,living_partner,cat,5,5
40,19,22,15,male,70_over,not_living_partner,dog,9,9
41,20,21,9,female,35_44,living_partner,dog,6,3
42,21,19,23,male,45_54,living_partner,dog,6,4
48,18,19,21,male,45_54,not_living_partner,cat,6,6
48,23,23,16,male,65_70,living_partner,dog,3,4
27,17,23,15,male,45_54,not_living_partner,bird,3,3
48,20,20,16,female,45_54,not_living_partner,dog,9,9
36,23,19,21,male,35_44,not_living_partner,dog,9,9
48,24,22,21,male,35_44,living_partner,dog,3,4
37,20,20,20,male,35_44,living_partner,cat,4,4
43,22,20,17,male,65_70,living_partner,dog,3,4
38,23,24,19,female,45_54,living_partner,dog,3,3
45,21,22,19,male,35_44,not_living_partner,dog,8,9
47,22,22,17,female,55_64,living_partner,cat,7,6
44,19,19,16,male,45_54,living_partner,dog,3,3
48,30,20,7,male,45_54,living_partner,dog,3,3
45,22,22,11,male,55_64,living_partner,dog,3,4
48,24,23,22,male,45_54,living_partner,cat,6,6
48,21,19,20,male,35_44,living_partner,cat,4,9
28,21,22,12,male,65_70,living_partner,cat,4,4
48,22,21,19,male,65_70,living_partner,dog,3,7
45,16,17,24,female,45_54,not_living_partner,cat,3,4
43,20,21,14,male,55_64,not_living_partner,cat,3,6
44,20,20,13,male,55_64,not_living_partner,dog,3,3
48,17,19,20,female,45_54,living_partner,dog,9,4
48,18,18,21,another,18_24,not_living_partner,cat,5,8
42,18,17,21,male,55_64,not_living_partner,bird,4,5
43,21,20,17,male,70_over,living_partner,cat,3,5
48,23,20,23,male,18_24,not_living_partner,dog,8,7
46,21,16,23,female,25_34,not_living_partner,cat,3,9
36,13,11,25,female,25_34,not_living_partner,dog,9,8
48,19,18,20,male,70_over,living_partner,cat,9,9
48,20,20,7,male,70_over,living_partner,dog,3,3
46,22,22,17,male,45_54,living_partner,cat,3,3
42,28,24,19,male,45_54,living_partner,cat,5,5
14,20,20,22,female,45_54,living_partner,dog,5,5
40,22,22,18,male,55_64,not_living_partner,small,6,5
47,20,25,20,male,45_54,living_partner,dog,3,4
48,19,20,15,male,45_54,living_partner,dog,3,6
46,21,20,18,female,45_54,living_partner,dog,3,5
45,20,21,13,male,55_64,living_partner,dog,3,3
46,15,16,20,male,35_44,not_living_partner,dog,8,8
46,22,22,18,male,70_over,living_partner,dog,3,3
14,18,18,24,male,45_54,living_partner,horse,5,5
48,20,20,20,female,55_64,not_living_partner,dog,8,8
42,20,20,26,male,55_64,not_living_partner,dog,5,8
47,20,19,25,female,45_54,not_living_partner,dog,5,4
46,19,19,19,male,65_70,living_partner,dog,3,5
31,19,19,11,female,35_44,living_partner,cat,3,3
45,22,23,19,male,55_64,not_living_partner,cat,5,8
44,20,20,18,male,45_54,living_partner,dog,3,3
32,18,22,22,male,55_64,not_living_partner,cat,7,9
48,20,21,8,female,45_54,living_partner,dog,3,3
48,21,20,24,male,35_44,not_living_partner,dog,6,7
48,20,20,21,male,45_54,living_partner,dog,6,6
35,23,21,18,male,35_44,living_partner,dog,3,3
48,21,23,23,female,45_54,living_partner,dog,6,6
42,23,22,22,male,45_54,living_partner,dog,3,6
43,21,21,19,male,70_over,living_partner,dog,4,4
48,18,21,21,female,55_64,living_partner,dog,8,6
48,20,19,16,male,65_70,not_living_partner,dog,7,6
48,17,19,15,female,45_54,living_partner,dog,3,3
48,21,23,14,male,65_70,living_partner,dog,3,3
45,21,21,19,female,35_44,living_partner,horse,4,7
48,20,19,19,male,35_44,living_partner,dog,3,5
47,19,16,35,male,18_24,not_living_partner,dog,6,9
48,20,20,15,male,55_64,living_partner,dog,4,4
48,19,20,8,female,55_64,not_living_partner,cat,9,9
47,17,18,20,male,25_34,living_partner,cat,3,5
31,23,25,17,male,55_64,living_partner,dog,3,3
48,19,23,21,male,25_34,living_partner,dog,4,5
47,24,21,13,female,45_54,living_partner,dog,3,3
44,19,24,15,male,45_54,not_living_partner,reptile,6,5
12,16,18,19,female,25_34,living_partner,dog,6,3
46,20,22,11,male,55_64,living_partner,dog,3,3
43,21,20,14,male,55_64,not_living_partner,cat,3,5
36,21,22,17,female,45_54,not_living_partner,cat,3,3
47,16,18,15,male,18_24,not_living_partner,cat,3,5
40,20,18,22,male,25_34,living_partner,cat,3,4
43,20,21,12,female,70_over,living_partner,dog,3,3
43,22,21,20,female,70_over,not_living_partner,dog,3,3
38,23,24,21,male,55_64,living_partner,cat,5,5
48,21,22,20,female,45_54,living_partner,cat,3,7
46,21,23,23,female,45_54,not_living_partner,cat,8,8
29,20,25,16,male,55_64,not_living_partner,cat,3,3
47,16,14,30,female,55_64,living_partner,dog,3,3
48,18,20,14,male,45_54,living_partner,dog,3,3
48,21,19,22,male,45_54,not_living_partner,dog,3,7
28,24,24,15,male,45_54,living_partner,dog,3,4
48,22,22,10,male,55_64,living_partner,dog,3,3
48,22,21,19,female,25_34,living_partner,cat,3,3
48,20,20,15,female,45_54,living_partner,dog,3,5
40,23,21,22,female,55_64,living_partner,dog,3,4
48,22,21,18,female,45_54,not_living_partner,cat,3,3
14,20,20,15,male,35_44,not_living_partner,dog,3,3
48,20,22,19,female,65_70,living_partner,dog,3,3
48,14,18,20,female,35_44,living_partner,dog,8,6
48,22,20,20,female,45_54,living_partner,cat,3,4
12,20,20,7,male,45_54,living_partner,dog,3,3
47,20,21,9,male,25_34,not_living_partner,dog,6,3
37,22,20,15,male,18_24,not_living_partner,dog,9,7
46,21,21,20,female,55_64,not_living_partner,cat,3,9
45,24,21,28,female,25_34,not_living_partner,cat,6,9
38,22,22,15,male,70_over,not_living_partner,dog,6,6
45,20,18,18,male,55_64,not_living_partner,dog,6,6
37,21,21,21,male,45_54,not_living_partner,dog,4,5
46,21,21,19,male,55_64,living_partner,dog,6,6
48,23,21,13,male,65_70,living_partner,dog,3,3
48,21,22,17,male,55_64,living_partner,dog,3,5
34,25,26,21,male,65_70,living_partner,dog,3,3
48,21,23,24,male,55_64,living_partner,dog,6,8
37,20,22,22,male,55_64,living_partner,dog,5,6
41,22,20,21,male,55_64,living_partner,cat,5,4
45,20,16,28,female,55_64,living_partner,cat,9,8
48,20,20,22,male,35_44,living_partner,dog,4,5
41,21,23,16,male,45_54,living_partner,dog,5,5
43,16,21,21,female,55_64,living_partner,dog,3,6
43,22,21,14,male,55_64,living_partner,dog,3,4
48,22,20,18,male,55_64,living_partner,dog,4,4
44,21,20,23,female,55_64,living_partner,small,6,8
37,22,25,20,male,70_over,living_partner,dog,3,3
47,21,15,26,female,55_64,living_partner,cat,8,9
41,22,22,15,male,65_70,living_partner,dog,3,3
44,25,23,15,male,55_64,living_partner,dog,3,3
44,23,19,22,female,45_54,not_living_partner,dog,9,9
37,19,21,21,male,35_44,living_partner,dog,3,3
48,17,15,21,another,18_24,not_living_partner,small,6,9
40,19,18,12,male,45_54,living_partner,cat,3,3
48,22,21,14,female,55_64,living_partner,bird,3,4
47,17,14,20,female,25_34,living_partner,dog,8,9
41,24,24,13,male,45_54,not_living_partner,dog,7,7
48,20,21,13,male,70_over,living_partner,dog,3,3
42,24,24,18,male,55_64,living_partner,dog,3,6
38,21,21,9,male,55_64,living_partner,dog,3,3
46,20,21,15,female,45_54,living_partner,dog,3,3
37,22,22,17,male,55_64,living_partner,cat,4,3
48,14,12,19,female,18_24,not_living_partner,dog,3,7
47,21,17,18,male,70_over,living_partner,dog,4,6
38,19,21,14,male,45_54,not_living_partner,dog,3,3
48,20,20,11,male,45_54,living_partner,dog,3,3
44,14,21,27,female,45_54,not_living_partner,dog,3,3
48,22,20,17,female,45_54,living_partner,dog,5,4
45,21,21,16,female,25_34,living_partner,cat,3,4
48,21,20,24,female,55_64,not_living_partner,dog,6,8
48,22,22,21,female,45_54,living_partner,dog,5,5
48,15,15,22,female,25_34,living_partner,dog,8,8
48,23,24,19,female,35_44,living_partner,dog,3,4
37,21,17,17,male,25_34,living_partner,cat,4,5
47,21,19,17,female,18_24,not_living_partner,dog,7,6
48,18,16,21,female,55_64,living_partner,dog,6,6
43,21,21,16,female,25_34,living_partner,dog,5,5
46,18,20,21,female,35_44,not_living_partner,dog,6,7
43,18,20,16,male,55_64,living_partner,dog,4,3
48,22,20,23,male,35_44,living_partner,dog,5,5
37,22,23,16,male,65_70,living_partner,dog,6,6
36,22,22,10,male,65_70,living_partner,dog,4,5
34,15,14,22,male,55_64,living_partner,dog,8,8
40,22,23,15,male,70_over,living_partner,dog,3,3
42,21,21,23,male,55_64,living_partner,dog,5,9
48,25,26,21,male,70_over,not_living_partner,dog,6,8
47,27,20,19,male,55_64,not_living_partner,dog,5,5
48,19,18,27,male,55_64,not_living_partner,dog,9,9
47,25,23,13,female,35_44,living_partner,dog,4,3
48,22,19,16,female,55_64,living_partner,dog,3,3
43,21,21,11,male,65_70,living_partner,dog,3,3
47,20,16,23,male,55_64,living_partner,dog,4,4
47,20,22,11,male,55_64,living_partner,dog,3,6
41,20,20,7,male,45_54,living_partner,dog,3,3
48,21,21,14,male,35_44,living_partner,dog,4,4
45,19,17,18,male,55_64,not_living_partner,dog,4,6
42,22,24,22,male,55_64,not_living_partner,dog,3,6
45,19,20,27,male,45_54,not_living_partner,cat,9,9
48,17,18,14,female,45_54,not_living_partner,dog,3,5
42,15,15,20,female,45_54,not_living_partner,cat,6,6
28,14,15,33,female,55_64,living_partner,dog,8,8
36,19,21,21,female,18_24,not_living_partner,dog,8,8
38,24,19,22,female,45_54,living_partner,dog,3,6
37,22,23,21,male,65_70,not_living_partner,cat,3,5
41,23,20,19,male,70_over,living_partner,cat,3,8
40,20,19,15,male,55_64,not_living_partner,cat,5,5
48,20,20,10,male,55_64,not_living_partner,cat,6,6
42,20,20,17,male,65_70,living_partner,dog,5,5
47,23,21,16,male,45_54,living_partner,cat,4,4
48,18,18,18,female,35_44,living_partner,dog,7,6
45,21,22,19,male,35_44,living_partner,dog,3,3
48,20,19,12,female,45_54,living_partner,dog,3,4
42,20,20,9,male,55_64,living_partner,dog,3,4
46,23,20,16,female,45_54,not_living_partner,cat,6,5
30,20,20,7,male,70_over,living_partner,dog,3,3
48,19,23,19,male,70_over,not_living_partner,dog,5,9
48,20,20,7,male,55_64,living_partner,dog,3,3
42,20,20,12,male,70_over,living_partner,dog,3,3
48,22,26,15,male,65_70,living_partner,cat,3,4
48,17,17,14,male,65_70,not_living_partner,cat,8,8
44,20,21,19,female,35_44,living_partner,dog,3,3
48,13,13,19,female,18_24,not_living_partner,dog,6,3
48,21,20,23,male,55_64,living_partner,dog,9,9
37,23,23,17,male,45_54,living_partner,dog,3,4
48,21,21,16,male,55_64,living_partner,dog,6,5
39,21,20,15,female,70_over,living_partner,dog,3,3
12,21,20,9,male,55_64,living_partner,dog,3,3
48,16,18,20,male,45_54,not_living_partner,dog,3,5
39,19,21,15,male,45_54,living_partner,dog,3,4
46,19,23,18,male,45_54,living_partner,dog,4,3
48,25,24,18,male,65_70,living_partner,dog,5,7
48,21,18,28,male,45_54,living_partner,dog,6,6
46,25,19,16,male,65_70,living_partner,dog,3,4
45,18,20,14,male,35_44,living_partner,cat,6,4
42,20,20,21,male,55_64,living_partner,dog,6,6
46,20,19,15,male,65_70,living_partner,dog,3,5
44,22,25,22,female,55_64,not_living_partner,dog,5,6
44,24,20,22,male,65_70,living_partner,dog,5,5
48,23,22,18,female,65_70,living_partner,dog,6,6
48,19,20,18,female,35_44,living_partner,dog,4,6
48,21,20,15,male,65_70,living_partner,dog,4,5
48,20,17,18,male,25_34,not_living_partner,dog,6,6
48,22,22,15,male,45_54,living_partner,dog,3,3
